OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status
503391,106967,2024-01-31,2010,3.0,0.3,Wallet,Completed
503392,105496,2026-01-28,2020,2.0,0.15,Gateway,Completed
503393,105074,2025-02-26,2003,1.0,0.2,Wallet,Completed
503394,105802,2024-07-15,2008,1.0,0.1,Gateway,Completed
503395,100986,2025-03-10,2009,1.0,0.3,Gateway,Returned
503396,102683,2024-12-22,2015,2.0,0.05,Wallet,Completed
503397,105779,2024-06-03,2001,3.0,0.0,Gateway,Completed
503398,107345,2024-07-08,2008,2.0,0.15,CardToCard,Completed
503399,104266,2024-09-06,2004,2.0,0.15,CardToCard,Completed
503400,109619,2025-04-22,2015,2.0,0.0,CardToCard,Completed
503401,107498,2024-03-12,2008,2.0,0.1,CardToCard,Completed
503402,104658,2024-03-17,2001,1.0,0.1,CardToCard,Completed
503403,109795,2024-10-13,2002,2.0,0.0,Gateway,Completed
503404,108657,2025-09-03,2003,5.0,0.0,CardToCard,Completed
503405,105125,2026-06-03,2001,1.0,0.2,Cash,Completed
503406,100348,2024-01-11,2006,2.0,0.0,Gateway,Completed
503407,105839,2026-05-26,2017,1.0,0.0,CardToCard,Completed
503408,108415,2025-08-15,2013,1.0,0.15,Cash,Completed
503409,108972,2026-02-25,2004,3.0,0.0,Gateway,Completed
503410,109578,2025-04-08,2002,1.0,0.05,Gateway,Cancelled
503411,100728,2025-02-03,2005,1.0,0.0,Gateway,Completed
503412,108502,2025-11-09,2015,2.0,0.15,Cash,Completed
503413,104054,2025-04-21,2003,2.0,0.0,Cash,Completed
503414,100876,2026-02-20,2014,3.0,0.1,Gateway,Completed
503415,104339,2026-02-15,2015,1.0,0.1,Wallet,Completed
503416,106363,2025-04-03,2013,-1.0,0.1,Gateway,Completed
503417,106161,2025-05-10,2010,2.0,0.0,Wallet,Completed
503418,100745,2025-01-29,2004,1.0,0.0,Wallet,Completed
503419,101079,2025-08-18,2013,1.0,0.3,Gateway,Cancelled
503420,100678,2025-08-12,2010,1.0,0.05,Gateway,Completed
503421,100776,2025-07-16,2001,2.0,0.15,Gateway,Completed
503422,100774,2024-02-24,2020,3.0,0.05,Cash,Completed
503423,101928,2026-05-15,2014,2.0,0.0,Gateway,Completed
503424,101430,2024-10-17,2001,2.0,0.05,CardToCard,Completed
503425,107572,2024-07-31,2008,1.0,0.0,Cash,Completed
503426,105361,2024-07-01,2012,3.0,0.0,Cash,Cancelled
503427,105678,2024-03-01,2017,3.0,0.15,Gateway,Completed
503428,107467,2025-01-30,2012,1.0,0.05,Gateway,Completed
503429,105970,2024-02-05,2003,1.0,0.0,Gateway,Completed
503430,101630,2024-05-19,2013,1.0,0.0,Gateway,Completed
503431,108914,2024-01-05,2009,1.0,0.0,Gateway,Completed
503432,100067,2024-05-31,2008,3.0,0.1,Wallet,Completed
503433,103050,2026-06-25,2012,3.0,0.15,,Completed
503434,104265,2025-04-12,2017,1.0,0.1,Cash,Completed
503435,102137,2024-02-28,2002,2.0,0.05,Cash,Completed
503436,104255,2025-05-02,2007,2.0,0.0,Gateway,Completed
503437,101673,2025-06-03,2010,3.0,0.15,Gateway,Completed
503438,104382,2025-04-18,2010,1.0,0.1,Gateway,Returned
503439,101137,2024-10-17,2015,3.0,0.1,Cash,Completed
503440,105573,2025-07-21,2012,1.0,0.05,Gateway,Completed
503441,105603,2024-05-03,2002,1.0,0.0,Gateway,Cancelled
503442,109717,2024-07-08,2008,5.0,0.05,Wallet,Completed
503443,101697,2026-06-24,2010,1.0,0.15,CardToCard,Completed
503444,102828,2024-12-25,2011,1.0,0.05,CardToCard,Completed
503445,106237,2024-05-07,2006,5.0,0.15,Wallet,Completed
503446,105702,2024-07-06,2015,2.0,0.15,CardToCard,Completed
503447,105963,2025-09-17,2015,3.0,0.05,CardToCard,Completed
503448,108432,2024-04-10,2014,1.0,0.0,CardToCard,Completed
503449,104916,2024-11-01,2013,1.0,0.05,CardToCard,Completed
503450,104350,2024-10-10,2008,1.0,0.15,Wallet,Completed
503451,103439,2024-07-16,2014,1.0,0.0,Gateway,Completed
503452,100149,2025-02-16,2005,1.0,0.2,Gateway,Completed
503453,103981,2024-04-05,2006,1.0,0.0,Gateway,Completed
503454,103518,2025-01-29,2004,1.0,0.1,CardToCard,Completed
503455,107234,2024-01-29,2018,3.0,0.1,Gateway,Completed
503456,107036,2026-05-24,2012,1.0,0.15,Gateway,Completed
503457,102706,2025-06-06,2002,1.0,0.0,Wallet,Completed
503458,101868,2024-03-05,2020,2.0,0.1,CardToCard,Cancelled
503459,106778,2024-06-14,2018,2.0,0.05,CardToCard,Completed
503460,106665,2025-09-28,2007,1.0,0.0,Gateway,Completed
503461,102876,2025-09-24,2007,2.0,0.05,Gateway,Completed
503462,100521,2024-11-11,2002,3.0,0.0,Wallet,Completed
503463,104872,2024-05-08,2015,1.0,0.15,Gateway,Completed
503464,106712,2025-04-08,2008,2.0,0.05,Gateway,Completed
503465,102055,2024-08-26,2011,2.0,0.1,CardToCard,Completed
503466,105001,2024-03-24,2011,2.0,0.1,Gateway,Completed
503467,109125,2024-10-26,2017,1.0,0.2,Gateway,Completed
503468,107027,2025-10-10,2018,4.0,0.15,Cash,Completed
503469,108526,2024-11-02,2012,1.0,0.15,Wallet,Completed
503470,100279,2024-02-05,2001,1.0,0.05,Wallet,Completed
503471,109379,2024-04-14,2011,2.0,0.05,Gateway,Completed
503472,109521,2025-05-30,2009,2.0,0.1,Gateway,Completed
503473,106580,2025-03-27,2002,1.0,0.0,Gateway,Completed
503474,105803,2025-08-06,2004,2.0,0.0,Gateway,Completed
503475,101720,2025-05-09,2013,2.0,0.0,Wallet,Completed
503476,106687,2025-03-05,2004,1.0,0.0,Gateway,Completed
503477,106282,2025-02-14,2014,1.0,0.2,Gateway,Completed
503478,108154,2026-05-13,2004,3.0,0.1,Wallet,Completed
503479,101933,2026-01-15,2013,3.0,0.0,Wallet,Completed
503480,100494,2024-11-26,2009,1.0,0.2,Gateway,Completed
503481,104689,2025-07-18,2017,3.0,0.15,Gateway,Cancelled
503482,101600,2024-01-18,2015,1.0,0.15,Gateway,Cancelled
503483,108737,2024-01-19,2001,3.0,0.0,Gateway,Completed
503484,101578,2024-10-02,2003,3.0,0.1,Gateway,Completed
503485,101869,2025-10-14,2013,3.0,0.0,Gateway,Completed
503486,101575,2026-03-28,2019,3.0,0.05,Gateway,Cancelled
503487,108788,2025-08-13,2003,1.0,0.1,Gateway,Completed
503488,100873,2025-09-02,2007,1.0,0.0,Gateway,Completed
503489,104824,2024-01-28,2010,4.0,0.15,Wallet,Completed
503490,109201,2026-04-03,2020,2.0,0.3,Gateway,Completed
503491,103131,2024-03-16,2008,3.0,0.0,CardToCard,Completed
503492,103485,2026-04-24,2014,1.0,0.05,Wallet,Completed
503493,106746,2024-05-02,2008,3.0,0.2,CardToCard,Completed
503494,101137,2024-01-29,2008,1.0,0.1,Cash,Completed
503495,105648,2025-05-02,2013,1.0,0.1,Gateway,Completed
503496,107124,2024-04-08,2013,1.0,0.2,Gateway,Completed
503497,104087,2024-01-26,2003,4.0,0.15,Gateway,Completed
503498,103667,2025-07-31,2003,1.0,0.3,Cash,Completed
503499,101521,2025-09-29,2018,2.0,0.15,Gateway,Completed
503500,102056,2024-09-10,2012,1.0,0.15,Gateway,Completed
503501,102988,2025-04-05,2004,3.0,0.0,CardToCard,Completed
503502,109288,2025-05-21,2001,1.0,0.2,Gateway,Completed
503503,101546,2024-05-19,2017,2.0,0.3,Gateway,Completed
503504,108476,2025-01-15,2015,2.0,0.0,Cash,Completed
503505,103292,2025-07-04,2008,2.0,0.0,Gateway,Completed
503506,105919,2026-02-05,2017,2.0,0.1,Gateway,Completed
503507,107944,2024-12-28,2004,1.0,0.05,Wallet,Completed
503508,104976,2025-08-27,2020,1.0,0.0,CardToCard,Completed
503509,109661,2025-03-09,2011,2.0,0.1,Gateway,Completed
503510,101024,2025-09-02,2007,2.0,0.0,Gateway,Completed
503511,106457,2025-11-12,2001,2.0,0.0,Cash,Completed
503512,104811,2025-04-03,2002,1.0,0.1,Wallet,Cancelled
503513,105215,2024-02-23,2004,1.0,0.05,Wallet,Completed
503514,104129,2026-01-26,2008,1.0,0.2,Gateway,Completed
503515,108390,2025-06-03,2001,5.0,0.0,Gateway,Completed
503516,105038,2025-06-02,2008,1.0,0.15,Gateway,Completed
503517,108393,2025-03-16,2018,2.0,0.15,Cash,Completed
503518,104050,2024-05-30,2014,1.0,0.15,CardToCard,Completed
503519,100419,2025-02-24,2020,1.0,0.2,Cash,Completed
503520,105319,2025-04-08,2014,1.0,0.15,Gateway,Completed
503521,109951,2024-11-27,2008,1.0,0.1,Gateway,Completed
503522,105703,2024-05-08,2005,,0.0,Wallet,Completed
503523,109446,2025-10-20,2020,1.0,0.15,CardToCard,Completed
503524,100846,2025-01-29,2011,1.0,0.2,Gateway,Completed
503525,106681,2025-08-28,2007,1.0,0.0,Gateway,Cancelled
503526,102097,2024-02-10,2015,1.0,0.0,Gateway,Completed
503527,100505,2025-03-11,2017,3.0,0.1,Gateway,Completed
503528,104574,2024-03-04,2009,3.0,0.0,Gateway,Completed
503529,106512,2025-09-25,2008,2.0,0.15,Gateway,Completed
503530,109032,2025-05-17,2017,1.0,0.0,CardToCard,Completed
503531,105524,2025-01-25,2006,1.0,0.3,Cash,Completed
503532,109394,2026-05-27,2017,3.0,0.0,Wallet,Completed
503533,105806,2024-10-08,2016,1.0,0.1,Gateway,Completed
503534,999999,2024-12-31,2003,1.0,0.0,CardToCard,Completed
503535,102010,2025-09-29,2003,1.0,0.0,Gateway,Completed
503536,105729,2025-03-29,2003,2.0,0.0,Wallet,Cancelled
503537,109816,2025-07-23,2017,3.0,0.15,Gateway,Completed
503538,105324,2026-05-31,2013,2.0,0.15,Gateway,Completed
503539,106264,2025-08-24,2005,2.0,0.0,Wallet,Completed
503540,102911,2024-05-10,2009,1.0,0.0,Wallet,Completed
503541,109115,2024-06-29,2006,4.0,0.1,CardToCard,Completed
503542,104560,2026-01-21,2018,3.0,0.0,Wallet,Completed
503543,103938,2024-02-11,2005,2.0,0.2,CardToCard,Completed
503544,105699,2025-03-15,2003,2.0,0.05,Wallet,Cancelled
503545,106796,2026-03-03,2008,3.0,0.0,Gateway,Completed
503546,108663,2025-11-01,2001,3.0,0.05,Wallet,Completed
503547,105483,2024-04-10,2017,1.0,0.05,Cash,Completed
503548,103447,2025-10-01,2013,1.0,0.1,Gateway,Completed
503549,103086,2024-11-26,2013,4.0,0.0,CardToCard,Completed
503550,102088,2026-02-25,2006,1.0,0.1,Gateway,Completed
503551,102684,2025-05-09,2010,2.0,0.15,Gateway,Completed
503552,101486,2025-04-19,2004,2.0,0.1,CardToCard,Completed
503553,107749,2024-01-08,2017,1.0,0.0,CardToCard,Completed
503554,103169,2024-08-03,2013,2.0,0.0,Gateway,Completed
503555,109677,2024-12-22,2017,1.0,0.05,Gateway,Completed
503556,105056,2025-09-17,2001,1.0,0.0,CardToCard,Completed
503557,101019,2025-03-25,2008,1.0,0.1,CardToCard,Completed
503558,109848,2026-01-06,2011,2.0,0.1,CardToCard,Returned
503559,106713,2024-01-30,2008,2.0,0.0,Wallet,Completed
503560,101956,2024-10-06,2006,2.0,0.0,CardToCard,Completed
503561,107559,2025-05-31,2013,1.0,0.3,Gateway,Completed
503562,100489,2025-07-23,2020,2.0,0.1,CardToCard,Completed
503563,100854,2025-03-10,2003,2.0,0.3,Wallet,Completed
503564,102711,2024-12-10,2008,1.0,0.0,Gateway,Completed
503565,106964,2024-03-02,2003,2.0,0.1,Gateway,Completed
503566,106101,2025-08-24,2001,3.0,0.1,Gateway,Completed
503567,103203,2026-02-28,2003,3.0,0.15,Gateway,Completed
503568,109544,2025-11-29,2003,2.0,0.0,CardToCard,Completed
503569,107285,2025-08-29,2005,1.0,0.2,Wallet,Completed
503570,106760,2025-07-01,2008,3.0,0.0,Gateway,Completed
503571,100390,2025-10-29,2017,2.0,0.0,CardToCard,Completed
503572,107866,2025-11-02,2017,1.0,0.2,Cash,Completed
503573,101379,2024-01-07,2003,2.0,0.05,Gateway,Completed
503574,106182,2024-11-05,2002,1.0,0.0,Gateway,Completed
503575,102757,2026-01-19,2018,2.0,0.0,Wallet,Completed
503576,109634,2026-01-04,2008,4.0,0.15,Gateway,Completed
503577,109697,2025-09-05,2010,2.0,0.15,Gateway,Completed
503578,105875,2024-09-24,2007,5.0,0.05,CardToCard,Completed
503579,104998,2025-11-20,2019,1.0,0.1,CardToCard,Completed
503580,106781,2024-07-19,2019,2.0,0.0,Gateway,Completed
503581,108819,2024-07-12,2018,1.0,0.0,Gateway,Returned
503582,109837,2025-04-07,2013,2.0,0.0,Gateway,Completed
503583,109264,2025-05-08,2013,1.0,0.05,Cash,Completed
503584,105578,2024-10-30,2003,1.0,0.3,CardToCard,Completed
503585,101144,2025-06-05,2006,1.0,0.1,CardToCard,Completed
503586,102369,2025-09-04,2004,4.0,0.0,CardToCard,Completed
503587,103830,2024-06-04,2009,2.0,0.0,CardToCard,Completed
503588,109496,2024-09-06,2001,2.0,0.15,CardToCard,Completed
503589,103428,2025-08-27,2017,1.0,0.15,Gateway,Completed
503590,105512,2026-03-30,2020,1.0,0.0,Cash,Completed
503591,107434,2026-02-04,2010,3.0,0.0,Gateway,Completed
503592,108079,2024-04-22,2008,1.0,0.0,CardToCard,Completed
503593,102362,2025-05-07,2014,1.0,0.1,Wallet,Cancelled
503594,104026,2025-11-22,2008,4.0,0.1,CardToCard,Completed
503595,108891,2024-07-24,2008,1.0,0.15,Gateway,Completed
503596,109607,2025-07-09,2014,2.0,,Gateway,Completed
503597,105832,2025-01-04,2001,2.0,0.1,Gateway,Completed
503598,107881,2025-07-26,2013,1.0,0.15,Gateway,Completed
503599,105068,2024-01-28,2003,1.0,0.0,Gateway,Completed
503600,106340,2024-09-27,2008,1.0,0.1,Gateway,Completed
503601,109856,2024-09-22,2007,2.0,0.0,Gateway,Completed
503602,107656,2024-12-27,2020,4.0,0.0,Gateway,Completed
503603,107702,2024-04-09,2015,3.0,0.05,Gateway,Completed
503604,108193,2025-01-12,2003,2.0,0.05,Wallet,Completed
503605,100136,2025-04-12,2003,2.0,0.0,CardToCard,Completed
503606,108546,2024-01-24,2004,1.0,0.2,Gateway,Completed
503607,106085,2024-09-17,2013,2.0,0.1,Wallet,Completed
503608,105555,2024-06-02,2017,1.0,0.05,Wallet,Completed
503609,109406,2026-05-26,2008,1.0,0.1,Cash,Completed
503610,107029,2024-04-22,2014,3.0,0.05,Cash,Completed
503611,105887,2025-06-26,2004,1.0,0.0,Wallet,Completed
503612,109689,2024-12-13,2016,2.0,0.05,CardToCard,Completed
503613,105690,2024-09-05,2013,1.0,0.2,CardToCard,Completed
503614,105724,2026-01-08,2014,1.0,0.0,Cash,Completed
503615,101080,2025-07-27,2003,2.0,0.05,CardToCard,Completed
503616,100087,2025-06-20,2002,2.0,0.05,Gateway,Completed
503617,103871,2024-03-22,2008,1.0,0.1,Cash,Completed
503618,100116,2024-08-11,2014,1.0,0.3,Gateway,Completed
503619,105671,2024-08-26,2005,1.0,0.3,Gateway,Completed
503620,107702,2025-01-10,2003,4.0,0.3,Gateway,Completed
503621,103290,2026-03-23,2003,1.0,0.0,CardToCard,Completed
503622,100461,2024-12-14,2005,2.0,0.05,Wallet,Cancelled
503623,108806,2024-10-10,2017,1.0,0.1,Cash,Completed
503624,106827,2024-03-02,2007,2.0,0.0,Gateway,Completed
503625,100840,2024-11-28,2003,2.0,0.1,Gateway,Completed
503626,108910,2024-02-15,2007,2.0,0.05,Wallet,Completed
503627,104550,2024-11-11,2006,2.0,0.0,CardToCard,Completed
503628,105608,2026-05-21,2001,1.0,0.05,CardToCard,Completed
503629,108079,2025-04-25,2005,2.0,0.05,Gateway,Cancelled
503630,102330,2024-06-29,2001,3.0,0.15,Gateway,Completed
503631,101943,2024-09-15,2004,3.0,0.05,Wallet,Completed
503632,109287,2025-05-08,2003,4.0,0.15,Gateway,Completed
503633,101103,2024-01-17,2015,2.0,0.1,Gateway,Completed
503634,105059,2026-02-23,2008,1.0,0.1,CardToCard,Completed
503635,102591,2025-05-14,2004,3.0,0.2,Gateway,Completed
503636,101789,2025-03-01,2008,2.0,0.05,Wallet,Completed
503637,108988,2025-09-10,2018,1.0,0.0,Cash,Completed
503638,104126,2024-06-22,2001,1.0,0.1,Gateway,Completed
503639,109821,2024-01-19,2008,1.0,0.0,CardToCard,Completed
503640,107671,2025-06-15,2007,3.0,0.15,Gateway,Completed
503641,106483,2024-05-18,2006,1.0,0.0,Cash,Completed
503642,105755,2024-01-11,2009,3.0,0.1,Gateway,Completed
503643,101476,2026-04-01,2015,4.0,0.0,Wallet,Completed
503644,105612,2025-11-12,2017,1.0,0.05,Gateway,Completed
503645,109587,2024-04-08,2007,3.0,0.15,CardToCard,Completed
503646,100415,2026-02-19,2013,3.0,0.1,Gateway,Completed
503647,108424,2024-02-28,2003,3.0,0.15,Gateway,Completed
503648,104199,2025-11-24,2013,2.0,0.2,Gateway,Completed
503649,104413,2024-12-24,2015,2.0,0.0,CardToCard,Completed
503650,106871,2025-03-23,2003,1.0,0.0,Gateway,Returned
503651,107711,2025-07-31,2012,3.0,0.1,CardToCard,Completed
503652,101704,2024-03-26,2003,2.0,0.0,Gateway,Completed
503653,107126,2026-03-05,2016,2.0,0.05,Gateway,Completed
503654,109817,2024-05-04,2005,1.0,0.05,CardToCard,Completed
503655,102340,2026-04-17,2003,3.0,0.05,Gateway,Completed
503656,100270,2024-03-20,2018,2.0,0.0,Gateway,Completed
503657,102543,2024-05-28,2004,2.0,0.05,Wallet,Completed
503658,102627,2024-02-19,2008,2.0,0.05,Wallet,Completed
503659,104727,2024-12-09,2003,1.0,0.3,CardToCard,Completed
503660,100353,2025-05-25,2019,5.0,0.15,Gateway,Completed
503661,105741,2025-06-24,2014,1.0,0.15,Gateway,Completed
503662,102559,2025-12-16,2003,5.0,0.15,Wallet,Completed
503663,105592,2025-04-01,2014,1.0,0.0,Gateway,Completed
503664,103107,2025-03-16,2001,1.0,0.1,Gateway,Completed
503665,109068,2024-10-08,2006,3.0,0.1,CardToCard,Cancelled
503666,104802,2025-07-16,2015,2.0,0.0,Gateway,Completed
503667,109844,2026-03-06,2007,2.0,0.0,Gateway,Completed
503668,108635,2024-11-03,2004,1.0,0.0,Gateway,Completed
503669,107403,2024-11-03,2008,3.0,0.1,Gateway,Completed
503670,103003,2024-10-23,2013,3.0,0.0,Gateway,Cancelled
503671,108411,2024-07-15,2015,4.0,0.0,Gateway,Completed
503672,102021,2025-05-04,2007,1.0,0.15,Wallet,Completed
503673,108074,2024-04-01,2002,3.0,0.0,Gateway,Completed
503674,102040,2025-12-22,2017,4.0,0.0,CardToCard,Returned
503675,105263,2024-04-29,2012,3.0,0.0,Gateway,Completed
503676,100849,2024-05-30,2013,4.0,0.0,Gateway,Completed
503677,105669,2024-02-29,2008,1.0,0.3,Gateway,Completed
503678,101486,2024-11-25,2008,2.0,0.1,CardToCard,Completed
503679,108519,2025-10-16,2010,1.0,0.3,Gateway,Completed
503680,102970,2026-03-08,2003,3.0,0.15,Gateway,Completed
503681,109886,2025-01-10,2013,3.0,0.0,Cash,Completed
503682,102306,2024-07-22,2011,1.0,0.05,Gateway,Completed
503683,107530,2025-09-19,2014,1.0,0.05,Wallet,Completed
503684,100780,2025-08-17,2020,1.0,0.0,Wallet,Completed
503685,105611,2025-08-11,2003,1.0,0.15,Gateway,Completed
503686,109590,2025-01-18,2014,1.0,0.0,CardToCard,Completed
503687,102226,2025-05-03,2008,1.0,0.0,Gateway,Completed
503688,100774,2024-02-23,2011,1.0,0.05,Gateway,Cancelled
503689,106025,2024-08-04,2003,1.0,0.05,CardToCard,Completed
503690,107376,2026-03-30,2014,2.0,0.0,Gateway,Completed
503691,102703,2024-02-06,2013,1.0,0.15,Wallet,Completed
503692,102660,2024-09-17,2013,3.0,0.15,CardToCard,Completed
503693,105896,2024-07-14,2017,4.0,0.0,Cash,Completed
503694,105530,2024-04-22,2002,1.0,0.1,CardToCard,Cancelled
503695,102670,2026-03-27,2009,1.0,0.0,CardToCard,Returned
503696,100015,2024-04-19,2008,4.0,0.0,Wallet,Completed
503697,103893,2025-02-26,2015,2.0,0.2,Cash,Completed
503698,100073,2025-12-26,2003,2.0,0.0,Gateway,Completed
503699,108083,2024-01-04,2016,2.0,0.15,Gateway,Completed
503700,103370,2024-04-03,2018,2.0,0.15,Wallet,Completed
503701,100761,2024-10-22,2013,1.0,0.1,Wallet,Cancelled
503702,107040,2024-05-07,2003,3.0,0.05,Gateway,Completed
503703,107311,2024-06-07,2020,3.0,0.0,Gateway,Completed
503704,109725,2025-05-25,2008,3.0,0.0,CardToCard,Completed
503705,107613,2024-05-27,2010,1.0,0.1,Gateway,Returned
503706,104521,2025-07-05,2003,2.0,0.0,Wallet,Completed
503707,103647,2026-03-15,2013,4.0,0.0,Wallet,Completed
503708,106801,2024-07-17,2007,2.0,0.0,CardToCard,Completed
503709,101833,2024-07-02,2005,1.0,0.2,CardToCard,Completed
503710,105669,2024-01-11,2013,3.0,0.15,Gateway,Cancelled
503711,103265,2024-01-13,2005,1.0,0.0,Gateway,Completed
503712,109395,2024-12-08,2012,2.0,0.05,CardToCard,Completed
503713,101784,2025-02-26,2011,2.0,0.05,Gateway,Cancelled
503714,105615,2024-06-07,2014,1.0,0.3,Wallet,Completed
503715,102839,2024-10-06,2008,3.0,0.0,CardToCard,Completed
503716,102745,2024-05-01,2015,1.0,0.05,CardToCard,Completed
503717,106977,2025-08-11,2008,5.0,0.05,Gateway,Completed
503718,107053,2024-12-05,2007,2.0,0.1,Gateway,Completed
503719,108375,2025-09-26,2001,3.0,0.15,Gateway,Completed
503720,108599,2025-04-20,2010,3.0,0.3,Cash,Completed
503721,108857,2024-11-22,2003,1.0,0.2,Wallet,Completed
503722,108485,2025-06-25,2013,5.0,0.05,Gateway,Completed
503723,101233,2024-01-07,2010,3.0,0.1,Gateway,Cancelled
503724,108018,2025-08-19,2003,3.0,0.0,Gateway,Completed
503725,108930,2024-11-16,2007,2.0,0.0,Gateway,Completed
503726,100922,2025-03-19,2011,2.0,0.1,Wallet,Completed
503727,108132,2025-03-28,2001,5.0,0.2,Gateway,Completed
503728,104651,2025-04-27,2010,1.0,0.0,CardToCard,Completed
503729,103634,2025-08-29,2019,3.0,0.2,CardToCard,Completed
503730,104289,2024-04-05,2008,1.0,0.05,Gateway,Completed
503731,104543,2025-02-26,2020,1.0,0.15,Wallet,Completed
503732,109845,2024-03-12,2013,2.0,0.05,Gateway,Completed
503733,108757,2024-07-21,2005,1.0,0.15,Gateway,Completed
503734,101475,2024-06-12,2006,3.0,0.05,Wallet,Completed
503735,109130,2025-06-01,2003,1.0,0.1,Gateway,Completed
503736,104591,2025-06-07,2001,2.0,0.0,Cash,Completed
503737,108644,2025-12-19,2005,1.0,0.1,Wallet,Completed
503738,107309,2025-03-26,2002,1.0,0.0,Gateway,Completed
503739,107075,2025-10-05,2007,1.0,0.2,CardToCard,Completed
503740,100645,2026-02-10,2015,2.0,0.05,Gateway,Completed
503741,103963,2024-04-25,2003,3.0,0.05,CardToCard,Completed
503742,108933,2025-09-14,2017,2.0,0.05,CardToCard,Completed
503743,103360,2024-10-10,2010,1.0,,Wallet,Completed
503744,107067,2024-08-28,2017,3.0,0.05,CardToCard,Completed
503745,103586,2026-05-15,2006,1.0,0.0,Gateway,Completed
503746,101366,2024-06-27,2005,1.0,0.0,Cash,Completed
503747,104280,2026-03-14,2014,1.0,0.1,Gateway,Completed
503748,106853,2025-12-12,2017,1.0,0.15,Gateway,Completed
503749,109258,2026-01-29,2017,3.0,0.0,Cash,Completed
503750,106367,2025-05-21,2019,2.0,0.15,Gateway,Completed
503751,104641,2025-05-20,2006,1.0,0.0,Wallet,Completed
503752,101211,2024-12-13,2007,1.0,0.0,Gateway,Completed
503753,108679,2024-12-12,2017,2.0,0.0,Gateway,Completed
503754,109647,2026-01-04,2020,1.0,0.1,Gateway,Completed
503755,105181,2024-12-01,2008,3.0,0.2,CardToCard,Completed
503756,105073,2025-02-24,2009,3.0,0.0,CardToCard,Completed
503757,108175,2026-06-26,2008,1.0,0.1,Gateway,Returned
503758,105354,2024-11-02,2015,1.0,0.1,CardToCard,Cancelled
503759,101342,2025-12-11,2013,2.0,0.05,Wallet,Completed
503760,106839,2024-08-27,2002,4.0,0.1,Gateway,Returned
503761,101919,2024-01-22,2006,2.0,0.05,Gateway,Completed
503762,102011,2025-05-27,2010,1.0,0.05,CardToCard,Completed
503763,102458,2025-02-18,2013,3.0,0.05,Wallet,Completed
503764,105939,2025-11-10,2019,2.0,0.05,Gateway,Completed
503765,101755,2024-01-04,2003,1.0,0.2,Gateway,Completed
503766,103260,2024-03-02,2004,1.0,0.05,Gateway,Completed
503767,108287,2026-01-12,2001,3.0,0.15,CardToCard,Completed
503768,108800,2025-02-19,2002,1.0,0.0,Gateway,Completed
503769,103148,2025-03-13,2005,2.0,0.0,Gateway,Completed
503770,108960,2024-07-13,2003,2.0,0.1,CardToCard,Completed
503771,103316,2026-03-28,2015,1.0,0.0,CardToCard,Completed
503772,107566,2026-03-14,2015,1.0,0.0,Wallet,Returned
503773,100286,2025-03-22,2009,2.0,0.05,Gateway,Completed
503774,101697,2024-07-07,2003,2.0,0.0,Gateway,Completed
503775,103180,2026-06-09,2007,1.0,0.2,CardToCard,Completed
503776,104713,2026-02-14,2002,2.0,0.2,Cash,Cancelled
503777,105494,2025-03-26,2005,3.0,0.15,Wallet,Completed
503778,109627,2025-06-25,2020,1.0,0.2,Wallet,Completed
503779,100551,2025-01-14,2011,5.0,0.1,CardToCard,Completed
503780,103617,2024-06-27,2013,3.0,0.0,Gateway,Completed
503781,104084,2025-08-11,2014,5.0,0.1,Gateway,Completed
503782,103246,2025-08-01,2003,1.0,0.1,CardToCard,Completed
503783,104930,2025-04-18,2017,2.0,0.05,Gateway,Completed
503784,102186,2025-12-04,2020,2.0,0.05,Cash,Completed
503785,104343,2025-01-25,2011,2.0,0.0,Gateway,Completed
503786,100721,2026-01-13,2007,1.0,0.1,Gateway,Completed
503787,101556,2024-07-06,2017,2.0,0.0,Gateway,Completed
503788,100759,2026-05-13,2011,2.0,0.05,Gateway,Returned
503789,106077,2024-06-26,2018,5.0,0.1,CardToCard,Completed
503790,101749,2024-05-18,2010,1.0,0.1,Gateway,Completed
503791,108642,2025-06-05,2005,2.0,0.0,Gateway,Completed
503792,104116,2024-03-21,2002,1.0,0.0,Gateway,Completed
503793,102551,2024-05-25,2003,4.0,0.05,Gateway,Completed
503794,105617,2025-09-21,2006,1.0,0.05,Wallet,Completed
503795,100545,2024-09-23,2014,1.0,0.3,CardToCard,Completed
503796,105300,2025-11-22,2008,1.0,0.1,Wallet,Completed
503797,105484,2024-05-14,2013,1.0,0.05,CardToCard,Completed
503798,104265,2024-11-29,2013,1.0,0.15,Wallet,Completed
503799,107483,2024-11-29,2001,2.0,0.0,Gateway,Completed
503800,108694,2025-02-19,2001,1.0,0.0,CardToCard,Completed
503801,107236,2024-12-20,2015,1.0,0.15,Cash,Cancelled
503802,108276,2024-11-30,2014,1.0,0.05,CardToCard,Completed
503803,104197,2024-10-10,2013,3.0,0.1,CardToCard,Completed
503804,103922,2024-01-14,2004,2.0,0.1,Gateway,Completed
503805,100501,2025-06-16,2004,4.0,0.15,Gateway,Completed
503806,105092,2025-02-13,2001,2.0,0.1,Gateway,Completed
503807,109474,2024-11-18,2005,2.0,0.05,Gateway,Returned
503808,108857,2024-07-01,2020,3.0,0.0,CardToCard,Completed
503809,101155,2026-02-13,2008,4.0,0.0,Gateway,Completed
